Math-exam,Science-exam ',English-exam ',Math19-1 ',Science19-1 ',English19-1 ',Math19-2 ',Science19-2 ',English19-2 ',Math19-3 ',Science19-3 ',English19-3 ',Math20-1 ',Science20-1 ',English20-1 ',Math20-2 ',Science20-2 ',English20-2 ',Math20-3 ',Science20-3 ',English20-3 ',Grade
82.0,80.0,88.0,82.0,74.0,68.0,67.0,72.0,86.0,77.0,77.0,97.0,99.0,79.0,84.0,81.0,82.0,79.0,91.0,98.0,95.0,
65.0,80.0,95.0,64.0,85.0,85.0,100.0,61.7,78.0,62.3,77.7,87.6,100.0,89.9,88.3,72.9,78.0,73.8,100.0,61.7,84.5,
82.5,72.5,95.0,87.6,93.1,86.6,88.8,87.6,79.2,90.5,87.6,61.7,89.9,85.0,79.7,33.3,61.7,77.7,90.1,59.3,65.4,
50.0,80.0,70.0,98.6,61.7,61.7,100.0,80.0,90.8,90.5,61.7,100.0,88.3,70.6,69.8,67.5,100.0,90.1,100.0,85.6,81.4,
90.0,70.0,75.0,68.8,88.4,73.3,79.3,75.7,91.3,77.2,77.8,90.3,92.6,73.3,91.3,100.0,61.7,84.5,79.3,88.0,73.8,
65.0,70.0,75.0,78.0,100.0,90.5,67.3,90.8,81.4,100.0,92.0,89.5,95.5,100.0,84.5,79.2,82.7,85.0,96.3,88.3,66.7,
65.0,70.0,75.0,83.3,85.6,85.6,74.7,88.2,77.7,100.0,88.3,88.3,0.0,79.2,83.2,92.6,90.5,87.6,63.0,93.1,84.5,
82.0,66.0,94.0,68.0,55.0,64.0,73.0,58.0,68.0,55.0,64.0,76.0,83.0,86.0,64.0,85.0,85.0,82.0,80.0,89.0,74.0,
80.0,70.0,82.5,100.0,79.2,79.2,100.0,79.2,87.6,89.9,79.2,95.8,73.3,84.6,81.4,64.0,95.8,85.6,93.4,61.0,88.3,
52.5,82.5,62.5,92.4,79.7,88.3,93.4,77.7,81.4,100.0,83.3,79.2,75.6,85.0,88.4,88.4,81.4,33.3,100.0,100.0,100.0,
72.5,70.0,65.0,67.5,56.6,88.8,92.4,100.0,95.5,85.0,100.0,90.3,100.0,61.7,84.5,89.9,83.3,89.9,78.0,84.8,84.5,
70.0,37.5,80.0,96.3,93.1,83.2,75.0,88.3,79.2,100.0,78.0,87.5,79.4,92.2,61.7,93.1,87.6,66.7,87.3,88.2,73.3,
59.0,74.0,90.0,57.0,94.0,70.0,78.0,87.0,69.0,81.0,71.0,80.0,63.0,80.0,71.0,76.0,75.0,82.0,77.0,76.0,70.0,
55.0,62.5,72.5,90.5,93.3,91.3,91.3,83.0,93.1,92.4,79.7,88.3,100.0,91.3,91.3,75.6,85.0,88.4,44.4,44.4,90.8,
90.0,52.5,85.0,93.1,75.7,90.3,100.0,91.3,69.8,64.7,82.6,68.8,95.5,61.7,61.7,77.7,69.8,82.7,62.3,100.0,80.0,
89.0,67.0,86.0,67.0,51.0,50.0,61.0,78.0,86.0,68.0,68.0,84.0,83.0,83.0,63.0,75.0,74.0,75.0,70.0,78.0,90.0,
76.0,50.0,73.0,79.0,94.0,95.0,83.0,70.0,78.0,67.0,56.0,76.0,84.0,76.0,68.0,69.0,95.0,87.0,69.0,85.0,71.0,
67.5,72.5,77.5,62.3,85.6,87.5,87.3,85.0,73.8,82.7,85.6,63.6,87.6,81.3,89.9,89.9,63.6,62.5,87.6,69.8,96.3,
72.5,70.0,65.0,61.7,100.0,88.2,68.8,88.4,73.3,89.5,88.3,89.9,88.4,93.3,87.6,33.3,63.6,93.4,88.3,93.1,83.2,
81.0,69.0,88.0,73.0,59.0,64.0,89.0,84.0,83.0,59.0,83.0,95.0,66.0,91.0,65.0,75.0,81.0,99.0,76.0,75.0,77.0,
95.0,95.0,95.0,100.0,79.2,79.2,80.0,100.0,80.0,91.3,90.1,91.3,65.7,89.9,85.6,61.7,88.5,93.1,85.6,71.0,85.6,
65.0,70.0,65.0,68.7,77.7,69.8,100.0,93.1,93.1,78.0,100.0,100.0,88.4,100.0,88.4,100.0,90.3,91.3,80.5,68.4,98.6,
75.0,87.5,85.0,90.5,95.5,61.7,64.0,83.2,82.7,92.2,88.1,98.6,100.0,100.0,61.7,68.8,88.4,73.3,100.0,100.0,77.7,
52.5,82.5,62.5,100.0,89.9,84.5,61.9,84.5,93.1,100.0,90.8,73.8,79.3,75.7,91.3,89.9,73.3,60.0,93.4,87.5,90.5,
89.0,80.0,86.0,70.0,82.0,84.0,87.0,71.0,62.0,74.0,75.0,50.0,64.0,68.0,87.0,72.0,99.0,77.0,82.0,69.0,87.0,
65.0,70.0,75.0,100.0,87.6,87.6,100.0,89.9,89.9,61.7,100.0,88.3,61.9,84.5,93.1,100.0,91.3,90.8,89.5,100.0,93.1,
85.0,75.0,60.0,92.9,81.4,78.0,96.3,73.3,77.7,83.2,81.4,84.5,77.2,84.5,91.3,85.6,84.5,100.0,100.0,68.4,100.0,
87.5,50.0,67.5,63.0,93.1,84.5,60.0,77.3,77.8,88.3,91.3,84.5,83.3,85.6,85.6,64.0,80.0,82.6,76.8,85.6,98.6,
63.0,57.0,72.0,57.0,87.0,69.0,86.0,67.0,83.0,85.0,68.0,77.0,81.0,89.0,80.0,96.0,71.0,81.0,87.0,81.0,99.0,
72.5,75.0,80.0,63.0,90.3,80.0,79.2,89.0,90.8,80.0,100.0,80.0,100.0,91.3,90.8,91.3,100.0,87.5,88.3,70.6,69.8,
50.0,52.5,80.0,44.4,85.6,89.9,88.3,91.3,88.0,92.2,92.2,89.9,100.0,93.1,87.6,62.7,79.3,83.2,100.0,89.7,83.3,
62.5,87.5,75.0,100.0,89.9,89.9,84.5,88.4,84.5,88.3,93.3,88.3,100.0,91.3,90.8,87.6,92.3,61.7,79.2,89.0,90.8,
52.0,66.0,88.0,51.0,52.0,68.0,93.0,68.0,82.0,65.0,89.0,80.0,61.0,60.0,72.0,73.0,98.0,95.0,78.0,74.0,80.0,
79.0,60.0,71.0,51.0,79.0,79.0,78.0,83.0,92.0,79.0,85.0,68.0,89.0,69.0,65.0,73.0,91.0,81.0,73.0,78.0,78.0,
67.5,80.0,82.5,67.3,90.8,81.4,87.6,33.3,87.6,81.4,100.0,81.4,100.0,61.7,78.0,61.7,100.0,88.2,85.6,85.7,88.4,
70.0,37.5,80.0,95.5,87.6,85.0,100.0,86.7,100.0,96.3,73.3,77.7,83.3,84.5,89.9,92.4,89.9,90.5,100.0,85.6,61.7,
87.5,70.0,72.5,61.7,73.8,79.2,88.4,82.7,100.0,90.1,85.6,88.2,80.7,69.8,90.5,68.4,61.0,93.4,63.6,82.7,66.7,
37.5,82.5,72.5,98.6,88.4,88.4,69.5,89.7,64.0,67.5,100.0,90.1,57.1,79.2,91.3,83.3,89.4,87.6,93.1,60.0,63.6,
50.0,63.0,87.0,94.0,86.0,56.0,78.0,82.0,87.0,76.0,57.0,75.0,73.0,79.0,89.0,98.0,88.0,73.0,77.0,85.0,75.0,
82.5,80.0,85.0,77.3,85.6,58.0,100.0,84.8,88.4,87.6,83.7,100.0,67.3,90.8,81.4,87.6,33.3,87.6,81.4,100.0,81.4,
50.0,72.5,77.5,98.6,61.7,61.7,68.8,88.4,73.3,100.0,91.3,91.3,64.0,84.5,88.2,100.0,89.9,88.3,62.3,85.6,87.5,
85.0,75.0,60.0,64.0,83.2,82.7,89.9,52.4,63.4,64.7,77.8,93.1,75.6,85.0,88.4,98.6,92.3,77.5,77.7,78.6,78.6,
52.5,82.5,62.5,80.2,91.3,85.6,100.0,93.1,87.6,96.3,100.0,85.6,93.1,86.6,77.7,92.6,73.3,91.3,100.0,84.5,79.2,
67.5,72.5,77.5,63.6,80.0,87.5,90.1,100.0,100.0,82.7,100.0,93.1,80.2,87.6,61.7,91.3,92.3,91.3,90.3,100.0,88.3,
85.0,52.0,69.0,52.0,77.0,57.0,81.0,57.0,94.0,69.0,70.0,58.0,70.0,61.0,85.0,97.0,82.0,75.0,82.0,86.0,69.0,
70.0,70.0,95.0,100.0,87.6,87.6,67.3,90.8,81.4,100.0,73.3,73.3,61.9,84.5,93.1,77.5,87.5,82.7,44.4,85.6,89.9,
77.5,62.5,80.0,82.6,95.3,85.6,89.7,88.2,83.2,98.6,92.3,77.5,63.0,93.1,84.5,85.0,83.2,66.7,44.4,64.0,91.3,
68.0,71.0,51.0,52.0,55.0,68.0,80.0,83.0,75.0,57.0,56.0,93.0,77.0,85.0,88.0,95.0,74.0,74.0,84.0,98.0,71.0,
50.0,80.0,70.0,77.2,84.5,91.3,85.6,84.5,100.0,100.0,68.4,100.0,90.1,100.0,83.2,100.0,88.3,88.3,98.6,88.0,85.0,
72.5,85.0,60.0,100.0,89.1,93.1,89.5,81.4,87.5,98.6,59.3,40.0,98.6,85.6,93.1,88.4,73.3,91.3,65.7,83.4,78.0,
93.0,97.0,77.0,90.0,82.0,86.0,82.0,83.0,72.0,86.0,79.0,96.0,96.0,92.0,75.0,93.0,82.0,83.0,85.0,91.0,91.0,
67.5,72.5,77.5,96.3,91.3,91.3,72.9,78.0,73.8,100.0,87.6,87.6,75.0,88.3,79.2,74.7,88.2,77.7,61.9,84.5,93.1,
50.0,80.0,70.0,79.2,85.6,100.0,100.0,89.9,90.5,87.5,82.7,73.8,69.8,80.0,83.3,77.3,73.8,95.5,100.0,80.5,68.8,
95.0,70.0,70.0,44.4,85.6,89.9,59.3,78.6,56.6,73.3,87.6,91.3,100.0,87.6,87.6,63.4,83.7,89.7,77.8,75.0,94.8,
55.0,62.5,72.5,77.2,100.0,87.6,62.3,85.6,87.5,83.3,89.0,100.0,100.0,96.3,87.6,75.6,85.0,88.4,100.0,91.3,89.7,
56.0,85.0,66.0,64.0,55.0,83.0,57.0,59.0,85.0,77.0,77.0,75.0,64.0,81.0,78.0,98.0,93.0,99.0,96.0,71.0,97.0,
75.0,95.0,70.0,61.7,77.7,89.7,83.3,91.3,82.7,100.0,85.6,68.4,77.7,77.3,88.4,96.3,90.3,90.3,90.1,100.0,100.0,
83.0,70.0,68.0,95.0,62.0,92.0,83.0,78.0,88.0,78.0,95.0,80.0,63.0,66.0,88.0,82.0,91.0,96.0,80.0,83.0,85.0,
77.0,74.0,53.0,63.0,62.0,54.0,85.0,62.0,62.0,78.0,95.0,57.0,84.0,93.0,66.0,77.0,94.0,86.0,83.0,86.0,98.0,
82.5,72.5,95.0,92.2,73.8,88.2,100.0,87.6,87.6,92.4,89.1,84.6,82.7,52.4,82.7,87.3,61.7,85.6,68.4,61.0,93.4,
90.0,89.0,71.0,66.0,50.0,80.0,83.0,68.0,92.0,52.0,56.0,62.0,84.0,60.0,63.0,98.0,97.0,91.0,71.0,94.0,70.0,
52.0,69.0,52.0,95.0,80.0,60.0,66.0,79.0,63.0,88.0,61.0,69.0,85.0,73.0,86.0,72.0,78.0,88.0,73.0,82.0,87.0,
90.0,70.0,75.0,79.2,88.4,75.7,77.7,87.6,69.8,92.4,70.4,78.5,88.4,93.3,87.6,100.0,85.6,85.6,94.8,86.6,100.0,
67.5,72.5,77.5,75.6,85.0,88.4,92.6,90.5,87.6,82.6,44.4,84.5,65.7,80.0,77.7,63.0,87.5,88.4,80.0,87.3,77.7,
67.5,80.0,82.5,100.0,91.3,90.8,40.0,59.3,67.5,89.9,93.1,79.2,100.0,93.1,93.1,64.7,82.6,68.8,77.6,95.2,87.3,
82.5,72.5,95.0,63.0,81.4,85.0,100.0,73.3,77.7,88.4,81.4,33.3,82.6,95.3,85.6,85.6,33.3,83.3,93.1,87.6,66.7,
95.0,37.5,85.0,93.1,88.3,84.5,63.0,90.3,80.0,87.6,93.1,77.7,88.4,83.4,88.3,100.0,77.7,81.4,69.5,89.7,64.0,
77.0,79.0,56.0,92.0,55.0,53.0,78.0,74.0,86.0,76.0,87.0,54.0,74.0,79.0,88.0,80.0,90.0,77.0,96.0,72.0,80.0,
90.0,70.0,75.0,98.6,90.5,82.7,67.3,90.8,81.4,85.0,88.4,88.2,100.0,88.3,88.3,77.5,87.5,82.7,100.0,79.2,79.2,
72.5,85.0,85.0,62.3,85.6,87.5,61.7,95.0,61.7,87.5,100.0,87.5,63.0,93.1,84.5,93.1,86.6,77.7,88.3,95.2,73.3,
71.0,85.0,93.0,78.0,53.0,63.0,84.0,88.0,78.0,54.0,85.0,94.0,66.0,81.0,93.0,85.0,99.0,79.0,75.0,95.0,79.0,
70.0,63.0,93.0,82.0,76.0,73.0,74.0,88.0,55.0,93.0,74.0,58.0,87.0,61.0,85.0,72.0,75.0,97.0,77.0,74.0,69.0,
57.0,60.0,60.0,73.0,84.0,64.0,90.0,62.0,93.0,67.0,74.0,64.0,70.0,68.0,83.0,77.0,87.0,94.0,86.0,75.0,76.0,
60.0,58.0,54.0,69.0,70.0,58.0,64.0,40.0,55.0,69.0,45.0,50.0,65.0,48.0,50.0,70.0,55.0,59.0,69.0,58.0,58.0,
60.0,70.0,75.0,75.0,88.3,79.2,73.3,84.6,81.4,93.1,86.6,77.7,100.0,91.3,90.8,63.0,93.1,84.5,73.3,86.7,61.7,
71.0,86.0,73.0,68.0,77.0,93.0,66.0,73.0,57.0,76.0,65.0,91.0,81.0,93.0,76.0,84.0,70.0,78.0,83.0,84.0,85.0,
72.5,70.0,65.0,75.6,85.0,88.4,98.6,92.3,77.5,77.7,78.6,78.6,92.4,85.6,61.7,100.0,79.7,94.8,92.9,88.3,91.3,
95.0,65.0,72.5,88.4,93.3,87.6,33.3,63.6,93.4,88.3,93.1,83.2,100.0,87.6,87.6,56.6,78.0,81.4,67.2,80.0,100.0,
55.0,62.5,72.5,79.3,89.1,85.0,63.0,93.1,84.5,95.5,82.6,100.0,100.0,85.0,79.2,92.2,73.8,88.2,100.0,67.2,62.5,
91.0,84.0,85.0,76.0,86.0,68.0,83.0,77.0,87.0,89.0,88.0,92.0,79.0,85.0,89.0,77.0,85.0,86.0,96.0,97.0,83.0,
70.0,37.5,80.0,98.6,79.2,87.6,100.0,77.3,100.0,85.0,93.1,88.3,100.0,81.4,78.0,100.0,92.0,83.3,100.0,80.0,90.8,
70.0,57.0,83.0,64.0,76.0,57.0,91.0,80.0,73.0,63.0,50.0,57.0,82.0,70.0,60.0,76.0,88.0,87.0,79.0,93.0,72.0,
52.5,82.5,62.5,63.0,90.3,80.0,62.3,85.6,87.5,68.8,92.9,80.0,100.0,100.0,88.2,63.0,93.1,84.5,94.8,90.1,69.8,
50.0,80.0,70.0,84.5,80.0,85.6,92.2,73.8,88.2,88.3,84.5,87.6,91.3,89.9,77.3,87.6,91.3,61.7,89.1,61.0,56.6,
67.5,72.5,77.5,79.2,85.6,100.0,93.1,88.3,88.3,100.0,68.4,67.5,80.0,83.4,87.6,87.3,85.0,73.8,100.0,91.3,82.7,
73.0,67.0,83.0,89.0,93.0,73.0,85.0,65.0,65.0,68.0,72.0,51.0,88.0,83.0,67.0,74.0,71.0,84.0,80.0,72.0,81.0,
85.0,80.0,95.0,100.0,91.3,90.8,100.0,83.2,83.2,92.4,91.3,82.7,77.2,89.7,85.0,85.0,75.2,75.2,33.3,63.6,93.4,
72.5,70.0,65.0,100.0,100.0,88.2,63.0,93.1,84.5,94.8,90.1,69.8,82.7,77.3,90.8,88.3,85.0,85.0,100.0,88.4,93.1,
76.0,73.0,88.0,89.0,57.0,57.0,83.0,93.0,90.0,83.0,52.0,81.0,68.0,69.0,83.0,75.0,86.0,70.0,80.0,81.0,74.0,
74.0,65.0,85.0,87.0,69.0,79.0,81.0,94.0,90.0,95.0,53.0,81.0,94.0,68.0,68.0,99.0,84.0,93.0,81.0,90.0,95.0,
55.0,62.5,72.5,83.3,84.5,89.9,92.4,89.9,90.5,100.0,85.6,61.7,96.3,90.3,90.3,80.2,91.3,85.6,100.0,79.2,79.2,
65.0,80.0,95.0,100.0,87.6,87.6,56.6,78.0,81.4,67.2,80.0,100.0,72.9,78.0,73.8,87.6,100.0,69.5,70.6,92.9,91.3,
81.0,77.0,95.0,74.0,56.0,62.0,72.0,95.0,56.0,53.0,74.0,95.0,90.0,71.0,70.0,99.0,90.0,73.0,79.0,72.0,93.0,
70.0,72.5,95.0,61.9,84.5,93.1,90.5,80.0,80.0,89.9,100.0,82.7,44.4,87.6,90.3,65.7,89.9,85.6,90.5,93.3,91.3,
88.0,55.0,53.0,84.0,54.0,81.0,66.0,90.0,65.0,51.0,56.0,92.0,75.0,79.0,60.0,79.0,69.0,80.0,69.0,75.0,72.0,
82.5,82.5,82.5,66.7,88.3,61.7,84.5,87.6,87.3,89.5,98.6,89.0,100.0,89.9,88.3,64.0,80.0,82.6,92.6,83.3,100.0,
97.0,80.0,83.0,81.0,88.0,86.0,79.0,86.0,70.0,93.0,93.0,90.0,81.0,84.0,80.0,89.0,85.0,90.0,96.0,86.0,80.0,
68.0,90.0,83.0,64.0,71.0,66.0,69.0,55.0,82.0,79.0,92.0,61.0,65.0,71.0,79.0,93.0,95.0,76.0,76.0,70.0,85.0,
85.0,80.0,77.5,85.0,83.3,85.0,77.7,89.9,85.6,90.5,78.0,64.0,72.9,82.7,73.3,90.5,88.3,87.6,73.3,92.0,73.3,
75.0,95.0,70.0,94.8,84.5,89.9,83.3,83.4,89.7,92.4,85.6,61.7,100.0,90.3,91.3,98.6,61.9,100.0,100.0,79.2,87.6,
65.0,70.0,75.0,92.9,81.4,78.0,61.9,84.5,93.1,90.1,80.0,90.8,98.6,88.4,88.4,63.0,93.1,84.5,64.0,69.8,69.8,
65.0,80.0,95.0,73.3,85.0,100.0,90.5,100.0,91.3,61.7,56.6,100.0,98.6,88.4,88.4,61.7,88.5,93.1,89.9,89.7,89.9,
56.0,93.0,89.0,70.0,82.0,66.0,75.0,66.0,82.0,59.0,63.0,91.0,74.0,89.0,83.0,85.0,94.0,71.0,73.0,92.0,99.0,
62.5,97.5,87.5,92.6,73.3,91.3,98.6,88.3,88.3,77.7,60.0,87.5,61.7,89.0,61.7,100.0,61.0,61.0,76.8,69.6,95.5,
75.0,87.5,85.0,100.0,91.3,91.3,80.7,69.8,90.5,100.0,87.6,87.6,62.3,85.6,87.5,100.0,61.7,84.5,72.9,78.0,73.8,
95.0,95.0,87.5,88.3,61.7,33.3,79.2,33.3,74.2,83.2,77.8,83.3,100.0,93.1,93.1,83.2,100.0,83.2,87.6,82.6,87.6,
82.5,72.5,95.0,73.8,100.0,73.8,89.7,88.3,93.1,63.6,80.0,87.5,100.0,61.7,85.6,61.7,93.1,88.3,72.9,88.5,61.0,
72.0,80.0,89.0,67.0,84.0,62.0,68.0,84.0,76.0,90.0,96.0,78.0,98.0,85.0,75.0,86.0,94.0,85.0,90.0,98.0,82.0,
56.0,82.0,59.0,81.0,76.0,54.0,67.0,90.0,72.0,72.0,78.0,56.0,60.0,92.0,79.0,99.0,86.0,82.0,72.0,69.0,91.0,
91.0,81.0,76.0,62.0,79.0,68.0,71.0,81.0,90.0,79.0,87.0,90.0,74.0,79.0,88.0,90.0,72.0,80.0,95.0,94.0,98.0,
77.0,51.0,94.0,57.0,72.0,70.0,59.0,58.0,94.0,74.0,73.0,60.0,85.0,76.0,92.0,97.0,76.0,96.0,92.0,86.0,85.0,
87.5,60.0,72.5,82.7,77.3,90.8,96.3,61.7,88.4,83.3,89.4,87.6,100.0,89.9,88.3,79.2,88.4,75.7,64.0,100.0,88.5,
72.5,85.0,85.0,80.2,87.6,61.7,64.7,82.6,68.8,80.7,63.6,100.0,88.4,82.7,100.0,69.8,88.4,88.3,87.6,80.0,100.0,
72.5,70.0,65.0,79.2,77.3,79.2,100.0,67.5,67.5,67.2,75.2,61.0,87.3,89.7,87.6,90.8,85.6,83.2,89.5,78.6,59.3,
95.0,76.0,81.0,77.0,76.0,50.0,65.0,75.0,61.0,51.0,58.0,93.0,60.0,90.0,62.0,78.0,91.0,74.0,77.0,80.0,77.0,
80.0,70.0,82.5,91.3,79.2,75.0,93.4,91.3,88.3,73.3,91.3,89.9,93.1,69.8,83.4,82.7,89.9,85.0,92.9,67.2,77.8,
82.0,92.0,89.0,64.0,54.0,55.0,88.0,79.0,75.0,53.0,65.0,59.0,91.0,76.0,87.0,95.0,90.0,93.0,98.0,72.0,74.0,
53.0,78.0,82.0,65.0,54.0,78.0,79.0,91.0,76.0,83.0,50.0,91.0,78.0,68.0,92.0,94.0,72.0,69.0,97.0,99.0,72.0,
82.5,72.5,95.0,88.4,91.3,100.0,84.5,89.9,84.5,100.0,80.5,78.5,78.0,87.3,93.1,100.0,73.3,77.7,100.0,84.8,88.4,
75.0,85.0,88.0,83.0,66.0,60.0,80.0,81.0,72.0,93.0,71.0,89.0,89.0,82.0,83.0,76.0,79.0,86.0,86.0,81.0,86.0,
72.5,70.0,65.0,90.5,61.7,100.0,94.8,84.5,89.9,69.8,90.5,87.6,91.3,82.7,95.3,66.7,87.6,33.3,100.0,76.8,67.5,
75.0,95.0,82.5,33.3,63.6,93.4,74.7,92.4,93.1,90.8,80.0,72.9,80.2,73.8,69.8,90.8,87.9,85.6,69.8,100.0,69.8,
72.0,92.0,57.0,63.0,92.0,85.0,74.0,59.0,92.0,78.0,83.0,87.0,89.0,76.0,62.0,75.0,93.0,84.0,84.0,85.0,77.0,
75.0,60.0,70.0,63.0,93.1,84.5,89.9,92.4,79.2,84.5,88.4,84.5,75.0,88.3,79.2,73.3,84.6,81.4,93.1,86.6,77.7,
67.5,72.5,77.5,78.0,98.6,88.4,63.0,90.3,80.0,100.0,92.0,83.3,96.3,100.0,85.6,74.7,88.2,77.7,100.0,77.3,60.0,
72.5,85.0,60.0,72.9,78.0,73.8,80.2,91.3,85.6,67.3,90.8,81.4,87.6,61.7,93.1,65.7,80.0,77.7,100.0,87.6,75.7,
75.0,95.0,85.0,88.3,89.9,78.0,100.0,89.9,90.5,56.3,92.4,93.3,89.5,88.3,89.9,69.8,90.5,87.6,64.0,84.8,79.4,
80.0,70.0,82.5,92.2,87.6,79.2,89.7,100.0,87.6,89.5,88.3,93.1,100.0,78.0,78.0,100.0,89.9,88.3,95.5,90.8,90.8,
67.5,72.5,77.5,63.0,81.4,85.0,89.9,90.8,85.7,66.7,66.7,92.0,92.6,73.3,91.3,91.3,82.7,95.3,63.0,95.5,88.3,
52.0,84.0,95.0,90.0,87.0,58.0,76.0,57.0,86.0,82.0,83.0,57.0,85.0,75.0,75.0,93.0,85.0,93.0,78.0,84.0,90.0,
87.5,60.0,72.5,89.5,88.3,89.9,80.2,91.3,85.6,98.6,87.6,90.8,91.3,83.0,93.1,69.8,89.7,98.6,89.9,78.0,87.5,
81.0,54.0,80.0,54.0,92.0,69.0,92.0,61.0,80.0,95.0,67.0,95.0,91.0,71.0,64.0,93.0,86.0,76.0,99.0,71.0,81.0,
90.0,90.0,79.0,66.0,68.0,90.0,71.0,84.0,73.0,92.0,93.0,78.0,87.0,83.0,81.0,76.0,82.0,88.0,96.0,80.0,90.0,
79.0,61.0,71.0,81.0,77.0,75.0,69.0,84.0,91.0,79.0,94.0,70.0,79.0,73.0,71.0,77.0,73.0,99.0,98.0,82.0,74.0,
82.5,85.0,85.0,89.9,73.3,73.3,61.7,89.0,56.3,83.3,76.8,64.0,100.0,91.3,91.3,77.7,66.7,77.7,90.8,78.0,90.8,
77.0,57.0,60.0,50.0,91.0,79.0,80.0,57.0,65.0,61.0,63.0,54.0,77.0,82.0,77.0,87.0,95.0,93.0,74.0,96.0,91.0,
80.0,80.0,85.0,93.0,94.0,92.0,80.0,75.0,66.0,76.0,94.0,60.0,69.0,79.0,83.0,96.0,97.0,72.0,93.0,84.0,81.0,
75.0,95.0,70.0,63.0,87.5,88.4,62.3,77.7,87.6,78.0,98.6,88.4,92.6,73.3,91.3,100.0,61.7,84.5,100.0,85.0,79.2,
70.0,37.5,80.0,89.9,79.2,85.6,44.4,85.6,89.9,77.5,87.5,82.7,88.3,84.5,33.3,80.7,69.8,90.5,79.2,70.4,73.3,
92.0,89.0,93.0,61.0,84.0,73.0,61.0,91.0,95.0,89.0,94.0,73.0,89.0,60.0,75.0,74.0,72.0,76.0,84.0,95.0,76.0,
55.0,62.5,72.5,88.3,70.6,69.8,100.0,79.2,87.6,87.6,100.0,69.5,63.0,90.3,80.0,78.0,87.6,75.0,92.6,92.6,52.4,
50.0,82.5,75.0,69.8,89.7,98.6,85.0,71.0,84.5,73.3,78.0,98.6,62.3,77.7,87.6,73.3,89.4,91.3,87.6,92.0,87.6,
85.0,37.5,70.0,66.7,88.3,61.7,69.8,95.2,84.5,91.3,100.0,87.5,61.9,84.5,93.1,100.0,91.3,90.8,69.8,68.8,73.3,
77.5,62.5,80.0,92.4,100.0,85.0,61.7,93.1,90.3,100.0,85.6,77.6,64.0,69.8,69.8,80.0,73.8,83.2,65.7,33.3,68.8,
72.5,95.0,62.5,100.0,73.3,73.3,93.1,75.7,90.3,79.2,77.3,79.2,44.4,85.6,89.9,78.0,84.8,84.5,91.3,68.7,89.9,
55.0,62.5,72.5,78.0,87.3,93.1,100.0,73.3,77.7,100.0,84.8,88.4,80.2,87.6,61.7,61.7,77.7,89.7,67.3,100.0,89.4,
65.0,70.0,75.0,69.8,80.0,83.3,77.3,73.8,95.5,100.0,80.5,68.8,79.4,92.0,87.5,100.0,87.6,87.6,96.3,95.8,100.0,
75.0,55.0,85.0,61.7,93.1,90.3,80.2,73.8,69.8,57.1,61.7,92.9,79.2,89.0,90.8,100.0,61.7,88.4,71.0,90.1,93.3,
67.5,72.5,77.5,80.0,89.0,77.7,100.0,89.9,89.9,100.0,80.0,100.0,87.6,100.0,93.1,63.0,81.4,85.0,74.7,83.7,100.0,
82.5,80.0,50.0,100.0,96.3,87.6,75.6,85.0,88.4,100.0,91.3,89.7,100.0,89.9,84.5,89.9,79.2,85.6,62.3,92.4,63.6,
55.0,62.5,72.5,89.9,100.0,82.7,92.6,90.5,87.6,98.6,85.6,93.1,90.5,93.3,91.3,82.7,60.0,87.3,87.6,79.2,80.0,
93.0,56.0,75.0,68.0,79.0,60.0,72.0,55.0,55.0,82.0,88.0,87.0,89.0,94.0,82.0,98.0,99.0,80.0,75.0,78.0,79.0,
85.0,75.0,60.0,79.2,89.9,84.5,87.3,57.1,98.6,74.7,61.7,85.6,100.0,83.2,83.2,66.7,88.3,61.7,100.0,84.5,84.5,
52.5,82.5,62.5,88.3,84.5,33.3,80.7,69.8,90.5,79.2,70.4,73.3,73.3,84.6,81.4,83.3,84.5,89.9,82.7,89.0,88.3,
50.0,72.5,72.5,89.9,94.6,88.3,90.5,77.7,100.0,92.9,84.5,82.7,68.8,88.4,73.3,65.4,63.6,87.3,60.0,77.7,83.3,
67.5,72.5,77.5,93.1,91.3,93.1,100.0,81.4,78.0,84.5,88.0,71.0,80.2,73.8,69.8,93.1,78.0,87.5,44.4,44.4,92.0,
75.0,95.0,70.0,64.0,84.5,88.2,61.7,100.0,78.0,61.0,88.0,89.9,68.7,77.7,69.8,85.0,33.3,92.2,82.7,77.6,77.6,
87.5,60.0,72.5,100.0,63.6,63.6,100.0,75.0,100.0,100.0,61.0,61.0,100.0,69.8,87.5,74.7,83.7,100.0,98.6,85.0,73.8,
90.0,61.0,85.0,81.0,57.0,80.0,84.0,75.0,90.0,52.0,51.0,69.0,62.0,86.0,64.0,92.0,76.0,98.0,73.0,70.0,93.0,
80.0,72.5,37.5,87.3,89.7,87.6,90.8,85.6,83.2,89.5,78.6,59.3,96.3,91.3,91.3,82.7,85.0,88.2,72.9,90.9,92.4,
93.0,68.0,74.0,64.0,92.0,84.0,82.0,66.0,86.0,95.0,94.0,94.0,64.0,94.0,78.0,99.0,71.0,93.0,81.0,86.0,69.0,
65.0,70.0,75.0,100.0,89.9,88.3,100.0,89.9,89.9,90.5,82.7,85.6,88.3,83.7,88.3,83.3,68.4,68.4,70.4,76.8,63.6,
